ID,Article Title,Fulltext url,Article Count
04f886c7a76846c5869d3f5dea807184,Assessing Modeled CO2 Retention and Rebreathing of a Facemask Designed for Efficient Delivery of Aerosols to Infants,//dx.doi.org/10.5402/2012/721295,2
04f8ed396bd540179c1f3f09d9b86062,Reflexões sobre o Ensino Artístico: Em Busca da Transformação,//recursosonline.org/rpea/index.php/rpea/article/view/119/128,4
04f966c47449466bb6e710c3b6828b76,An Evolutionary Formulation of the Crossing Number Problem,//dx.doi.org/10.1155/2009/154015,62
04f996e648f84455b70a71b8ca8dbc4c,Two New Quadrilateral Elements Based on Strain States,//ceij.ut.ac.ir/article_53712_416b84d15e91e08fa5d51ee1ce849362.pdf,1
04f9d2f97c4749abb5dfa32113245789,Design and Application of a Novel Virtual Reality Navigational Technology (VRNChair),//doi.org/10.4137/JEN.S13448,7
04fa0629d9d1425ab894ceed2cabfedd,Statins in the patient with chronic kidney disease and with diabetes mellitus,//www.monaldi-archives.org/index.php/macd/article/view/189,17
04fab8e75bbb4602b6633c7c590446d7,Effects of sodium-glucose co-transporter 2 (SGLT2) inhibition on renal function and albuminuria in patients with type 2 diabetes: a systematic review and meta-analysis,//peerj.com/articles/3405.pdf,146
04faedab36f34288a10bea97f47115b6,Association of breakfast intake with cardiometabolic risk factors,//www.sciencedirect.com/science/article/pii/S0021755713001605,92
04fb1a16d1e54fd9a0c5b22fed3e2b91,Inside Front Cover,//www.sciencedirect.com/science/article/pii/S1687404812000478,6
04fb1a66e34f4c108a52adf71b64e7ff,Assessment of age bias in site index equations,//iforest.sisef.org/contents/?id=ifor1548-008,12
04fb41b5b6e84e979815eec633530f77,"Cuadernia , una herramienta multimedia para elaborar materiales didácticos",//ojs.uv.es/index.php/attic/article/view/94,9
04fb590cd7074da1a2bfaf66c3901b6a,Le port du foulard  dit « islamique » ou l’entre-deux culturel,//journals.library.ualberta.ca/af/index.php/af/article/view/24658,2
04fc0a2bd5ef4f01ad0c865d2fad7cd2,Managing Boundaries between (Dirty) Work and Church Life for Indonesian Migrant Workers in Japan,//iafor.org/journal/iafor-journal-of-cultural-studies/volume-3-issue-2/article-4/,2
04fc14b5bcb04baca2ef511e1fb8a6b6,"Stray Dogs and Leishmaniasis in Urban Areas, Portugal",//wwwnc.cdc.gov/eid/article/13/9/07-0101_article,208
04fc4e51cfc44d688d22a52267e21d5f,Association of Neutrophil-to-Lymphocyte Ratio With Inflammation and Erythropoietin Resistance in Chronic Dialysis Patients,//doi.org/10.1177/2054358117735563,9
04fe4bfe093b438e9e7dfd063aa67582,APROVEITAMENTO DOS SAIS DAS ÁGUAS SALOBRAS PARA SAÚDE: EXEMPLOS DE CASOS EM CAMPESTRE/ ALAGOAS,//aguassubterraneas.abas.org/asubterraneas/article/view/24204,73
04fe74b41a564a229f49dbe42ecabeda,Alchemy of Suffering: Hope and Faith Beyond the Healing Art in Roman Britain,//traj.openlibhums.org/articles/35,4
04fea9d6041646629d14cdcaf8828da3,Author Correction: Variants in exons 5 and 6 of ACTB cause syndromic thrombocytopenia,//link.springer.com/article/10.1038/s41467-018-07404-6,193
04ff356b6ebc4e3c9ec8d22d518f79fc,As instituições administrativas e o planejamento territorial paulista: 1938-1967,//periodicos.sbu.unicamp.br/ojs/index.php/urbana/article/view/8635300,3
04ff4725c2bd4aff9a9d49a316f45a0a,Conceptul modern al principiului subsidiarităţii in dreptul internaţional public,//ibn.idsi.md/sites/default/files/imag_file/33_39_Conceptul%20modern%20al%20principiului%20subsidiaritatii%20in%20dreptul%20international%20public.pdf,5
02b4dafaa243470a87e6a984b72d8efa,Landmark Optimization Using Local Curvature for Point-Based Nonlinear Rodent Brain Image Registration,//dx.doi.org/10.1155/2012/635207,8
02b52327c1c84a3993304462f2d5b0e1,"Randomized, Double-Blind, Parallel-Group, Placebo-Controlled Trial of Bupropion as Treatment for Methadone-Emergent Sexual Dysfunction in Men",//doi.org/10.1177/1557988318784152,11
02b54b37681c46208b37623a0796e0cb,Flaxseed oil as a protective agent against bisphenol-A deleterious effects in male mice,//link.springer.com/article/10.1186/s42269-018-0007-4,4
02b5baae5d3d49e2bed1502c16b9af67,"Genetic Dissection of Sympatric Populations of Brown Planthopper, Nilaparvata lugens (Stål), Using DALP-PCR Molecular Markers",//dx.doi.org/10.1100/2012/586831,197
02b6306bfc3b4d969f76771459966c9c,Economia Solidária. Elementos para compreensão,//www.redalyc.org/articulo.oa?id=75210111,13
02b633f0e81943d48d3fc4f6c14534cd,Desenvolvimento e Gestão Pública: das ideias às práticas,//online.unisc.br/seer/index.php/redes/article/view/537,10
02b639924e004528a8dd149e74e47bc8,PUZZLES – A CREATIVE WAY OF DEVELOPMENT OF LOGICAL THINKING ,//www.eriesjournal.com/_papers/article_163.pdf,2
02b64b4f42bb490a888e29fd43ab441e,The use of Weibull Statistics to Quantify Property Variability in Fe-3Mn-0.8C Sinter-Hardened Structurally Inhomogeneous Steels,//www.degruyter.com/view/j/amm.2013.58.issue-4/amm-2013-0124/amm-2013-0124.xml?format=INT,28
02b673e999f349d79d50d414c9901b4f,An Isothermal Steam Expander for an Industrial Steam Supplying System,//dx.doi.org/10.1155/2015/794210,340
02b6afbb2df546a49eadaa0ae22d42ba,A smartphone app to reduce excessive alcohol consumption: Identifying the effectiveness of intervention components in a factorial randomised control trial,//link.springer.com/article/10.1038/s41598-018-22420-8,517
02b6ed701e15496c9d4d59817f1a48a3,Homotopic Chain Maps Have Equal s-Homology and d-Homology,//dx.doi.org/10.1155/2016/5647548,137
02b75de2f2f0410a8e490c41a0d9cd41,The Uniqueness Theorem of the Solution for a Class of Differential Systems with Coupled Integral Boundary Conditions,//dx.doi.org/10.1155/2018/9601868,62
02b783b688ac475eb380afcb1791f692,Edwards's Butterflies of N. America,//dx.doi.org/10.1155/1891/81096,89
02b7ce1426534126a116026823b0089d,Regions of Different Confinement in Low-Dimensional AlyInxGa1−x−yN Quantum Structures,//dx.doi.org/10.1155/2007/69568,7
02b9800517ff40089586973b2b68b331,Strutture pseudo-euclidee su campi di Galois,//www.dmi.unict.it/ojs/index.php/lematematiche/article/view/398,18
02ba03285c1f49529697447ad61e3e0f,"Snabbhet, bredhet eller djup : hur personlighet och studieinställning påverkar studerandes informationssökning",//journal.fi/inf/article/view/2193,14
02baa59d4c8f41bb8d221f0379c405f8,Analisis Ketenagakerjaan di Provinsi Jawa Timur,//e-journal.unair.ac.id/JBK/article/view/5045,3
02bae84eea3c49c8bd1c8905c6c02a9b,The Healthcare Public System – Does Standardization Withhold the Bucket from Leaking?,//www.degruyter.com/view/j/sbe.2017.12.issue-3/sbe-2017-0033/sbe-2017-0033.xml?format=INT,8
02bb02ef060b4edd9701c79666fb008a,Qualitative and Quantitative Analysis for the Chemical Constituents of Tetrastigma hemsleyanum Diels et Gilg Using Ultra-High Performance Liquid Chromatography/Hybrid Quadrupole-Orbitrap Mass Spectrometry and Preliminary Screening for Anti-Influenza Virus Components,//dx.doi.org/10.1155/2019/9414926,137
02bb51eed36d499eb9d50c5bd385ec6f,بررسی مشکلات گسترش صنایع تبدیلی و تکمیلی بخش کشاورزی در شهرستان فریدن,//jrur.ut.ac.ir/article_67937_c1571b117798bfdf9c268bbfd6345d07.pdf,7
02bbdbb91275421e8ac2e0d4b000a90a,A New Method for Assessing Masking and Residual Inhibition of Tinnitus,//doi.org/10.1177/2331216518769996,11
02bc556e4b5b4fc2a94294671012ee27,MALDI-TOF Baseline Drift Removal Using Stochastic Bernstein Approximation,//dx.doi.org/10.1155/ASP/2006/63582,64
02bc95a6e2c148ce8bc43723f832d87c,Convergence Time Analysis of Particle Swarm Optimization Based on Particle Interaction,//dx.doi.org/10.1155/2011/204750,2
02bcfe56ca124be696c20c1bfa6c1c5e,Um Olhar sobre a Produção Científica na Área de Nutrição a Partir da Perspectiva CTS: apontamentos para a formação superior em saúde,//periodicos.ufsc.br/index.php/alexandria/article/view/37918,9
02bd6944ef374ffe8f4a5030765c8041,Galilei in vprašanje o uglasitvi ,//193.2.70.196/MuzikoloskiZbornik/article/view/2489,18
02bd6fb1273149528dc77c5fefd1ead1,Publisher Correction: Multi-experiment nonlinear mixed effect modeling of single-cell translation kinetics after transfection,//link.springer.com/article/10.1038/s41540-019-0083-6,2
02bd81776d46421aaff95eae47b20862,Catalpol Modulates Lifespan via DAF-16/FOXO and SKN-1/Nrf2 Activation in Caenorhabditis elegans,//dx.doi.org/10.1155/2015/524878,137
02be1ba3176a48e6ae4e5edf3dafc085,Esporte e mulher,//periodicos.ufsc.br/index.php/motrivivencia/article/view/19616,19
02be3cf8ed304585966c13a949786ad1,Preventive Effect of Low Intensity Pulsed Ultrasound against Experimental Cerebral Ischemia/Reperfusion Injury via Apoptosis Reduction and Brain-derived Neurotrophic Factor Induction,//link.springer.com/article/10.1038/s41598-018-23929-8,517
02bea3878579473aa1eee8b888372728,Association between Helicobacter pylori infection and cognitive impairment in the elderly,//www.sciencedirect.com/science/article/pii/S0929664617306241,58
02bee324830e4a679c7092eec1a38de9,Long time-scales in primate amygdala neurons support aversive learning,//link.springer.com/article/10.1038/s41467-018-07020-4,193
02bee8b1dea941aa940afce7ecb6d50d,Novel magnetic properties of uniform NiTex nanorods selectively synthesized by hydrothermal method,//www.sciencedirect.com/science/article/pii/S0264127517300084,93
02bfaaf645554898a1e40e823a5d013e,Fund Management And the Liquidity of The Bank,//www.bmeb-bi.org/index.php/BEMP/article/view/446,14
02bfca2a6e0e4a1b938fcb2121cd0637,Efficient Isolation of Cardiac Stem Cells from Brown Adipose,//dx.doi.org/10.1155/2010/104296,65
02bff9dd2b394d38a218047ca5103c78,"Chronic Migraine, Comorbidity, and Socioeconomic Deprivation: Cross-Sectional Analysis of a Large Nationally Representative Primary Care Database",//doi.org/10.15256/joc.2017.7.114,2
02c0acc273494853870e6823f2abdc30,Midwest Logging Firm Perspectives: Harvesting on Increasingly Parcelized Forestlands,//dx.doi.org/10.1155/2011/320170,5
02c0c47354454032866104cf0cb71c26,Implementasi  Inovasi Teknologi Sistem Penyediaan Hijauan Makanan Ternak  Di Lahan Kering di Yogyakarta,//journal.umy.ac.id/index.php/pt/article/view/2539,1
02c1c12226dd43d3abe3787ed3e49cde,A Case Series of Bowen’s Disease Treated with the Combination of Cryosurgery and Ingenol Mebutate and Followed Up with Optical Coherence Tomography,//dx.doi.org/10.1155/2018/9423949,7
02c22819b03742259dc48fa3ccfdc83d,Some results on stability of difference systems,//dx.doi.org/10.1080/1026022021000001436,62
02c29ff590b144eb9e97c112250f0231,Pachydermoperiostosis: a rare mimicker of acromegaly,//www.edmcasereports.com/articles/endocrinology-diabetes-and-metabolism-case-reports/10.1530/EDM-17-0029,3
02c2dab9e9ba4392b701affa0dcb386f,"Lumière sur les « MNR » ?Les œuvres d’art spoliées, les musées de France et la Mission Mattéoli : les limites de l’historiographie officielle",//journals.openedition.org/yod/2607,2
02c2dca1a8444dea8a5b878ecd5ce1c1,Variational Iteration Method for Volterra Functional Integrodifferential Equations with Vanishing Linear Delays,//dx.doi.org/10.1155/2014/678989,64
02c323e4bd814b209ad160d12c68116c,Off With Their Heads:  The Islamic State and Civilian Beheadings,//jtr.st-andrews.ac.uk/articles/1157,6
02c3524db78340f699bee6d4f976cca5,Compact Optical Nerve Cuff Electrode for Simultaneous Neural Activity Monitoring and Optogenetic Stimulation of Peripheral Nerves,//link.springer.com/article/10.1038/s41598-018-33695-2,517
02c4c10de07f40cb84da14503e0621a5,An Evaluation of the Significance of Work-Related Influence Factors on Fitness and the Development of Medical and Orthopaedic Conditions in Military Executives,//dx.doi.org/10.1155/2016/3929104,197
02c4eea3ff3d4847b3f5fdaa04c4b32c,Mechanical Design of Instruments,//doi.org/10.1177/002029408101400304,61
02c4f4f3bbe34fdc89765534683a7a87,Mixing lipids to manipulate the ionization status of lipid nanoparticles for specific tissue targeting,//www.dovepress.com/mixing-lipids-to-manipulate-the-ionization-status-of-lipid-nanoparticl-peer-reviewed-article-IJN,97
02c583736dbd46de9f5b84e589f91f4d,"Actitudes lingüísticas en Cuba. Cambios positivos hacia la variante
			nacional de lengua",//bells.uib.no/index.php/bells/article/view/682,4
02a5d04e49a44ba592f1053ab4de5f90,Deficits in Scaling of Gait Force and Cycle in Parkinsonian Gait Identified by Long-Term Monitoring of Acceleration with the Portable Gait Rhythmogram,//dx.doi.org/10.5402/2012/306816,1
02a6e3fb193d49b2b4e4e79198114e03,Multiphysics Model Development and the Core Analysis for In Situ Breeding and Burning Reactor,//dx.doi.org/10.1155/2013/154706,23
02a6f027fcf84b6f9ef2af987cef47ff,A Discrete Model for HIV Infection with Distributed Delay,//dx.doi.org/10.1155/2014/138094,5
02a7700ac300409fbde7c98048f52f65,A heterogeneous human immunodeficiency virus-like particle (VLP) formulation produced by a novel vector system,//link.springer.com/article/10.1038/s41541-017-0040-6,3
02a8762d8aa94c4c844b5787b42353de,Antidiabetic and Antiobesity Effects of Artemether in db/db Mice,//dx.doi.org/10.1155/2018/8639523,331
02a8bc87c75d41f99944481d5b5d7b33,Clippers syndrome in a young patient with ataxia and dizziness,//www.ejmcm.com/articles/123,3
02a9b595c61f40069b56ba59d6cd32ad,Anesthetic Considerations for an Adult Patient with Freeman-Sheldon Syndrome Undergoing Open Heart Surgery,//dx.doi.org/10.1155/2018/7862327,4
02aa8a7a53a4424e9097948f76ffd715,Decay of Metastable State with Account of Agglomeration and Relaxation Processes,//dx.doi.org/10.1155/2016/9468050,5
02aae9d7b1ba46c8b286366befa72d89,Biocompatability of Hydroxyapatite Composite as a Local Drug Delivery System,//doi.org/10.1177/230949900601400315,46
02ab290502e34c07a189f74fc1cfbd7e,Safe Zone for Percutaneous Screw Fixation - Talonavicular Fusion,//doi.org/10.1177/2473011418S00430,30
02ab346323b6463d91c99f2f81732396,Classifications for Proliferative Vitreoretinopathy (PVR): An Analysis of Their Use in Publications over the Last 15 Years,//dx.doi.org/10.1155/2016/7807596,43
02ab6c9a73bf482e9151f8832dc4a67d,Associations of Subjective Social Status with Physical Activity and Body Mass Index across Four Asian Countries,//dx.doi.org/10.1155/2014/710602,17
02ab7956d64a4590a1f641b30a5cd643,La “dificultad contra-mayoritaria” en el caso colombiano. Acción pública de inconstitucionalidad y democracia participativa,//revistas.uexternado.edu.co/index.php/derest/article/view/911,11
02ab7ebc35414c3ab2b38c5c9bdb537b,The relationship between e-CRM and customer loyalty: a Kenyan Commercial Bank case study,//businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/8917/BBS_2017_02_Mangunyi.pdf,10
02aba64f404d498f885379739564a90b,Differential Game Analyses of Logistics Service Supply Chain Coordination by Cost Sharing Contract,//dx.doi.org/10.1155/2014/842409,64
02abfd5913b54ba9bb8c0ff3cbd81aff,Effect of nanopatterning on mechanical properties of Lithium anode,//link.springer.com/article/10.1038/s41598-018-20773-8,517
02ac28affdac498d8974cec0fdf811f6,Neural Plasticity following Abacus Training in Humans: A Review and Future Directions,//dx.doi.org/10.1155/2016/1213723,21
02acc01134174a54aa8acaadc1e5af79,"Corrigendum: Synechocystis: not just a plug-bug for CO2, but a green E. coli",//journal.frontiersin.org/Journal/10.3389/fbioe.2016.00032/full,18
02ad0106e464465bbee9a1ac621c3c67,Lidar Ice nuclei estimates and how they relate with airborne in-situ measurements,//doi.org/10.1051/epjconf/201817605018,324
02adb668efb443c181bb952078c60b52,Void Shapes Controlled by Using Interruption-Free Epitaxial Lateral Overgrowth of GaN Films on Patterned SiO2 AlN/Sapphire Template,//dx.doi.org/10.1155/2014/621789,40
02ae23f66a06432f8c5a68750bacb821,Breast milk vs. non-nutritive sucking to reduce pain from minor invasive procedures in neonates,//paediatricaindonesiana.org/index.php/paediatrica-indonesiana/article/view/282,14
02ae2654d90244b79426cef1336015b7,Discutindo o conceito de Gameplay,//periodicos.ufsc.br/index.php/textodigital/article/view/14375,10
02ae29d7634b4f719c4d2a0b6291762f,Role of Short Term Video Encephalography with Induction by Verbal Suggestion in Diagnosis of Suspected Paroxysmal Nonepileptic Seizure-Like Symptoms,//dx.doi.org/10.1155/2016/2801369,4
02af6fa3602144e3a115bce18a7c0765,Pengaruh Pemberian Hormon Tiroksin Terhadap Intelligence Quotient pada Anak Sekolah yang Menderita Gondok di Daerah Endemik: Penelitian Terkontrol Acak Tersamar Ganda,//saripediatri.org/index.php/sari-pediatri/article/view/535,24
02afe02abd5e4448a08f949494b4e839,Apresentação,//periodicos.sbu.unicamp.br/ojs/index.php/cel/article/view/8637165,9
02b01ad1ef224349830391f9ffb5ceda,The Effect of Craziness on Canceling the Punishment (qisas),//jis.ksu.edu.sa/sites/jis.ksu.edu.sa/files/0016-02-07_0.pdf,16
02b025bf2fe4469ca7326c3fc8454865,¿Qué es eso que llamamos Inteligencia? La Teoría de las Inteligencias Múltiples y la Educación,//rieoei.org/RIE/article/view/3020,58
02b0514578314e0682a1777a3eb4d2ba,Antimicrobials for Preterm Birth Prevention: An Overview,//dx.doi.org/10.1155/2012/157159,17
02b0e826d5f14836b7a419fd00f1ddb1,Magnetic field effects on the specific heat of a diluted Pr system Y1-xPrxIr2Zn20,//dx.doi.org/10.1063/1.5043132,143
02b25ec667b04c3599d1f45bf49eac84,A Biomechanical Study Comparing Helical Blade with Screw Design for Sliding Hip Fixations of Unstable Intertrochanteric Fractures,//dx.doi.org/10.1155/2013/351936,197
02b39437c66f4c338c7b16014f9d194b,Activation of LncRNA TINCR by H3K27 acetylation promotes Trastuzumab resistance and epithelial-mesenchymal transition by targeting MicroRNA-125b in breast Cancer,//link.springer.com/article/10.1186/s12943-018-0931-9,25
02b3a907857b4c07968e1a483013395b,Semantic Health Knowledge Graph: Semantic Integration of Heterogeneous Medical Knowledge and Services,//dx.doi.org/10.1155/2017/2858423,331
02b3b5370b794ec29c4d0790af034221,Denosumab and chronic kidney disease: Severe life-threatening hypocalcaemia,//www.sciencedirect.com/science/article/pii/S2013251417301980,10
02b444e9617f49b48ada14e98ee20cfc,Cathepsin G Inhibition by Serpinb1 and Serpinb6 Prevents Programmed Necrosis in Neutrophils and Monocytes and Reduces GSDMD-Driven Inflammation,//www.sciencedirect.com/science/article/pii/S2211124719306941,121
02b44a464c3040dabc26ee6430dc172f,A Protocol for Provably Secure Authentication of a Tiny Entity to a High Performance Computing One,//dx.doi.org/10.1155/2016/9289050,340
02b4857396b74533bd2d550448d7f8fa,A Proxy Architecture to Enhance the Performance of WAP 2.0 by Data Compression,//dx.doi.org/10.1155/WCN.2005.57,53
015acc9e71874844b9590f828dc5f7af,"Atividade citotóxica e antiangiogênica de Punica granatum L., Punicaceae",//www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2010000200011&lng=en&tlng=en,53
015b290cab7f4dce87d077ad06a0b202,Relationship between personality traits and choosing a medical specialty,//www.sciencedirect.com/science/article/pii/S0929664614001545,58
015c150366bb4a128418116f3f2f1b63,A survey on outcomes of accidental atovaquone–proguanil exposure in pregnancy,//link.springer.com/article/10.1186/s12936-018-2352-z,66
015c3d25b93f4c5ab1730c35cabe0ef4,Development of Adaptive Acoustic Impedance Control Technologies of Acoustic Duct Liner,//dx.doi.org/10.1155/2011/473282,9
015c5cb66bf846d6afbd3ad9fcd844ea,On palaeogeographic map,//www.sciencedirect.com/science/article/pii/S209538361530050X,4
015d1d6e74274219a96372104606c1d7,"Recensión de: Oroño, Mariela (2010) Lengua estándar y educación. Programas y textos de educación primaria y secundaria (1995-1999). Montevideo: Udelar, FHCE/CSIC.",//revistas.unc.edu.ar/index.php/RDPL/article/view/7853,2
015d7d64c58440d3b05ba45bce2fb42c,Les femmes des tirailleurs sénégalais de 1857 à nos jours.,//journals.openedition.org/genrehistoire/1005,6
015debe0347e4c82b97990e10195b6d8,Index of names,//www.vestnik-grekova.ru/jour/article/view/1121,20
015e3b633a8543b18829525a58b3402b,Generation of Dipeptidyl Peptidase-IV-Inhibiting Peptides from β-Lactoglobulin Secreted by Lactococcus lactis,//dx.doi.org/10.1155/2014/393598,331
015e66efaf304e2db94483f25e0d6a22,Design of UWB Planar Monopole Antennas with Etched Spiral Slot on the Patch for Multiple Band-Notched Characteristics,//dx.doi.org/10.1155/2015/303215,2
015f7f3e5dbe497fb7dbae589ba06143,A Rotor Flux and Speed Observer for Sensorless Single-Phase Induction Motor Applications,//dx.doi.org/10.1155/2012/276906,26
015fa664d0984400be331945c618fa6c,Niveles de evidencia y fuerza de las recomendaciones,//www.sciencedirect.com/science/article/pii/S1134009610701054,28
015fb6208df2452c8ab1f09611cf2567,"Quantitative real-time PCR analysis of Anopheles dirus TEP1 and NOS during Plasmodium berghei infection, using three reference genes",//peerj.com/articles/3577.pdf,146
015fd248fd844107b18f777a2ad03063,Effect of Reinforcement of Oral Health Education Message through Short Messaging Service in Mobile Phones: A Quasi-Experimental Trial,//dx.doi.org/10.1155/2016/7293516,6
0160aeffb13140059d34e1916b4e27a4,Spermatogenesis Abnormalities following Hormonal Therapy in Transwomen,//dx.doi.org/10.1155/2018/7919481,331
01618b803a8a4175b4483989c2c755a8,The conversion in the René Girard’s mimetic theory,//revistas.upcomillas.es/index.php/pensamiento/article/view/4681,21
0161db1334fd4e3984179d2417a56092,Evaluation of the Xanthan-Based Film Incorporated with Silver Nanoparticles for Potential Application in the Nonhealing Infectious Wound,//dx.doi.org/10.1155/2017/6802397,104
016206af994344e496a22efecf9b2c97,PLANIFICACION DE LA EXPLOTACION DE LAS AGUAS SUBTERRANEAS EN AREAS URBANAS DE LLANURA,//aguassubterraneas.abas.org/asubterraneas/article/view/23551,73
0162fd3e17854a0e94304d570981d424,World Allergy Organization-McMaster University Guidelines for Allergic Disease Prevention (GLAD-P): Vitamin D,//www.sciencedirect.com/science/article/pii/S1939455119301735,8
0163b47c76864f68bc3d30212e04fbad,"The film’s the thing: film translation and its effect on a silent, edited and full text Hamlet The film’s the thing: film translation and its effect on a silent, edited and full text Hamlet",//www.periodicos.ufsc.br/index.php/desterro/article/view/8196,30
0163f2bc78324257a2ee5ecc79f6c220,Infection Rates in Open Fractures of the Tibia: Is the 6-Hour Rule Fact or Fiction?,//dx.doi.org/10.4061/2011/943495,6
01641a23706440d98581c58fc1fba969,The role of transurethral resection of the prostate for patients with an elevated prostate-specific antigen,//www.sciencedirect.com/science/article/pii/S2287888215300702,3
016425701d62441e86de6659b0a0bad2,Adipose mesenchymal stem cells–derived exosomes attenuate retina degeneration of streptozotocin-induced diabetes in rabbits,//doi.org/10.1177/1849454418807827,2
01643abeb1584a43ae99b33a347af6e9,Experimental study on heat and mass transfer  for heating milk,//journals.assaf.org.za/jesa/article/view/3221,14
050097c313a94bde97fb367fe9ab6831,Methylenetetrahydrofolate reductase C677T and methionine synthase A2756G gene polymorphisms and associated risk of cardiovascular diseases: A study from Jammu region,//www.sciencedirect.com/science/article/pii/S0019483216000614,43
00fdbc431f994580aa2ba88d1485cfa8,Fat Tail Model for Simulating Test Systems in Multiperiod Unit Commitment,//dx.doi.org/10.1155/2015/738215,340
00fe0dc02a104df4b608799d7e06e959,Corporate ethical reporting and financial performance: Evidence from the emerging market,//virtusinterpress.org/IMG/pdf/rgc7i4art2-2.pdf,7
00fe26c665a74a1394c77b4d6b883e46,"Efficacy of Oral Acetaminophen and Intravenous Chlorpheniramine Maleate versus Placebo to Prevent Red Cell Transfusion Reactions in Children and Adolescent with Thalassemia: A Prospective, Randomized, Double-Blind Controlled Trial",//dx.doi.org/10.1155/2018/9492303,6
00fe3a6f08ea4a5cafa81ee9443a2bb4,Chemical composition of stars in kinematical substructures of the galactic disk,//dx.doi.org/10.1051/epjconf/20121905006,324
00fe3ce790ca46289dc0efc37650df42,Cementitious Spray Dryer Ash-Tire Fiber Material for Maximizing Waste Diversion,//dx.doi.org/10.1155/2011/354305,22
00fe4d4e73dc4827b48ab5b0124e9360,Nicorandil-Induced Hyperkalemia in a Uremic Patient,//dx.doi.org/10.1155/2012/812178,43
00fe94511c5d4ed5a7990365e151e6ec,Generalized Asymptotically Almost Periodic and Generalized Asymptotically Almost Automorphic Solutions of Abstract Multiterm Fractional Differential Inclusions,//dx.doi.org/10.1155/2018/5947393,109
00fedc77e1c84675b4f539781769726b,Temperature Preferences of Four Species of Fire Ants (Hymenoptera: Formicidae: Solenopsis),//dx.doi.org/10.1155/1985/32878,89
00ffcb6f44e64cb1854f897aec735733,A Large-Scale Multibody Manipulator Soft Sensor Model and Experiment Validation,//dx.doi.org/10.1155/2014/769783,8
010016189e3347829bfcfd284f1a0949,Airborne Infectious Agents and Other Pollutants in Automobiles for Domestic Use: Potential Health Impacts and Approaches to Risk Mitigation,//dx.doi.org/10.1155/2016/1548326,8
01004df66bbb45c9a307fb080303560c,Ethics and politics of Great Moravia of the 9th century,//www.degruyter.com/view/j/ebce.2018.8.issue-1/ebce-2018-0007/ebce-2018-0007.xml?format=INT,1
0100590c4f8c4486b3479ac0e67d4778,Dynamics and Thermodynamics of Transthyretin Association from Molecular Dynamics Simulations,//dx.doi.org/10.1155/2018/7480749,331
0100a1cdd7b441b99c3f8c302f175894,Adaptive genetic variation at three loci in South African vervet monkeys (Chlorocebus pygerythrus) and the role of selection within primates,//peerj.com/articles/4953.pdf,146
01011d745e7a41de8524324cfb6eec01,ЗАМОРОЖЕНІ НАПІВФАБРИКАТИ З БОБОВИХ ДЛЯ ЗАКЛАДІВ РЕСТОРАННОГО ГОСПОДАРСТВА,//journals.uran.ua/reftech/article/view/39351,8
0102975c1c3249cabf47cf93726d129d,Corrigendum to “Enhanced Measurement of Paper Basis Weight Using Phase Shift in Terahertz Time-Domain Spectroscopy”,//dx.doi.org/10.1155/2018/2503952,36
0102a8c8648e4595ad8a5544c86fe233,"Idiopathic Generalized Epilepsy and Hypokalemic Periodic Paralysis
in a Family of South Indian Descent",//dx.doi.org/10.1155/2015/906049,14
01041ff159464769a07fc06b6aef27a9,Infrared actuation-induced simultaneous reconfiguration of surface color and morphology for soft robotics,//link.springer.com/article/10.1038/s41598-017-17904-y,517
0104a7efd79e4b1693667a22976a7ee7,Corrigendum to “Influence of the Thermal Treatment to Address a Better Osseointegration of Ti6Al4V Dental Implants: Histological and Histomorphometrical Study in a Rabbit Model”,//dx.doi.org/10.1155/2018/3408676,331
0104eea640d54803abf0d82dc6ef77c8,Nonresonant Multiple-Pulse Control of Molecular Motions in Liquid,//dx.doi.org/10.1051/epjconf/201510308002,324
0105d95817aa4f8ab340cb93a04660c3,USP32 regulates late endosomal transport and recycling through deubiquitylation of Rab7,//link.springer.com/article/10.1038/s41467-019-09437-x,193
0105ef065ae34bcab72850adec163e1d,Prolactin and Dehydroepiandrosterone Levels in Women with Systemic Lupus Erythematosus: The Role of the Extrapituitary Prolactin Promoter Polymorphism at −1149G/T,//dx.doi.org/10.1155/2015/435658,37
0105fc09954e46e3a267d32506e47b04,Mycobacterium Bovis infection in children in the same family: transmission through inhalation,//www.monaldi-archives.org/index.php/macd/article/view/490,17
01061017400e4c6f97205eca2347803d,Synthetic Growth Hormone-Releasing Peptides (GHRPs): A Historical Appraisal of the Evidences Supporting Their Cytoprotective Effects,//doi.org/10.1177/1179546817694558,9
01061a8ce5d1486d9d13b395e5c39d12,Self- regeneration of Au/CeO2 based catalysts with enhanced activity and ultra-stability for acetylene hydrochlorination,//link.springer.com/article/10.1038/s41467-019-08827-5,193
0106554c52fc47f180f7b233bf082a3c,Modelling of a Naphtha Recovery Unit (NRU) with Implications for Process Optimization,//www.mdpi.com/2227-9717/6/7/74,15
0106f4ec022847d39081c28df4777525,Magnetostatic waves in a medium with damping,//doi.org/10.1051/epjconf/201818502012,324
